timestamp,name,number_raw,number_int
2025-04-03 20:24:59,Conway Twitty,"268,161",268161
2025-04-03 20:25:00,Of Canada,"253,273",253273
2025-04-03 20:25:00,MrMercy-Ish,"251,958",251958
2025-04-03 20:25:00,Chris Hansen,"237,014",237014
2025-04-03 20:25:03,Deathroll,"228,209",228209
2025-04-03 20:25:03,PlayerWellKnown,"200,952",200952
2025-04-03 20:25:03,Youpi,"200,594",200594
2025-04-03 20:25:05,leey Magi,"187,948",187948
2025-04-03 20:25:05,Elladamerie,"175,504",175504
2025-04-03 20:25:05,| Luke |,"174,135",174135
2025-04-03 20:25:08,Juxtapose,"160,093",160093
2025-04-03 20:25:08,Clam Bake,"156,942",156942
2025-04-03 20:25:10,lvarTheBoneless,"133,776",133776
2025-04-03 20:25:13,Hambro,"128,136",128136
2025-04-03 20:25:13,Zhi Bao Yu,"114,493",114493
2025-04-03 20:25:15,Gol D Atrex,"107,730",107730
2025-04-03 20:25:15,BRfighter,"104,996",104996
2025-04-03 20:25:17,Zachariasz,"103,469",103469
2025-04-03 20:25:19,Bubrub,"83,785",83785
2025-04-03 20:25:19,BigShow,"82,342",82342
2025-04-03 20:25:22,Ghost Galleon,"73,257",73257
2025-04-03 20:25:23,Cabeleireiro,"59,3813",593813
2025-04-03 20:25:24,Captin Dragkiris,"48,215",48215
2025-04-03 20:25:27,Rollo the Ganjer,"42,583",42583
2025-04-03 20:25:27,Alotta Booty,"40,324",40324
2025-04-03 20:25:29,Jacknabox,"32,542",32542
2025-04-03 20:25:32,Dirty Dangler,"27,234",27234
2025-04-03 20:25:32,Alllarick,"25,662",25662
2025-04-03 20:25:33,BigShow-,"19,752",19752
2025-04-03 20:25:33,Pippa,"18,228",18228
2025-04-03 20:25:36,darkborn,"15,929",15929
2025-04-03 20:25:36,Fuzzybread,"14,658",14658
2025-04-03 20:25:36,Reda,"12,458",12458
2025-04-03 23:46:04,,"1,664,451",1664451
2025-04-04 00:45:43,Ladock,"10,288,403",10288403
2025-04-04 00:45:43,Vanquish,"3,838,666",3838666
2025-04-04 00:45:43,Entropy-,"3,800,725",3800725
2025-04-04 00:45:43,Sir Kiran,"3,250,639",3250639
2025-04-04 00:45:43,Islander Aluvian,"3,018,140",3018140
2025-04-04 00:45:43,Fortunate,"2,723,560",2723560
2025-04-04 00:45:44,Bin Laggin-,"2,407,029",2407029
2025-04-04 00:45:44,Malleah,"2,352,740",2352740
2025-04-04 00:45:44,Eyes,"2,073,374",2073374
2025-04-04 00:45:44,Khaj.ja,"2,015,865",2015865
2025-04-04 00:45:44,Riolic,"1,909,149",1909149
2025-04-04 00:45:44,icahn,"1,889,780",1889780
2025-04-04 00:45:47,Faye Webster,"1,696,893",1696893
2025-04-04 00:45:47,Mutilate,"1590,286",1590286
2025-04-04 00:45:47,Suicidal Monkey,"1,529,556",1529556
2025-04-04 00:45:47,Manifest-,"1,518,712",1518712
2025-04-04 00:45:47,onacio,"1,505,588",1505588
2025-04-04 00:45:48,Bapeth,"1472,.855",1472855
2025-04-04 00:45:48,Grogmar,"1,316,446",1316446
2025-04-04 00:45:48,Spanky McGee,"1,249,946",1249946
2025-04-04 00:45:50,Puggles,"1,214,611",1214611
2025-04-04 00:45:50,Ventroth,"1,054,848",1054848
2025-04-04 00:45:53,Chilly.X,"967,214",967214
2025-04-04 00:45:53,CooXaa,"938,642",938642
2025-04-04 00:45:53,Veio da Lancha,"869,910",869910
2025-04-04 00:45:53,FishDogg,"848,342",848342
2025-04-04 00:45:54,PewPewDaSnooSno0,"781,281",781281
2025-04-04 00:45:54,Caul Shivers,"759,222",759222
2025-04-04 00:45:54,Gopnitsa,"716,637",716637
2025-04-04 00:45:54,Jander’s Clone,"708,147",708147
2025-04-04 00:45:54,SHANNON HOON,"706,246",706246
2025-04-04 00:45:54,Passing Wind,"699,588",699588
2025-04-04 00:45:57,Captin Dragkiris,"668,894",668894
2025-04-04 00:45:57,Mack Diesel,"628,857",628857
2025-04-04 00:45:57,Budd Dwyer,"612,094",612094
2025-04-04 00:45:59,Checkthrust,"595,637",595637
2025-04-04 00:45:59,Tyrok,"593,517",593517
2025-04-04 00:45:59,Lupinho,"550,273",550273
2025-04-04 00:46:00,Pkurass,"545,241",545241
2025-04-04 00:46:00,Samba,"542,256",542256
2025-04-04 00:46:03,Deano's Chapel,"466,537",466537
2025-04-04 00:46:03,Sadahar,"441,780",441780
2025-04-04 00:46:03,DarkAlly,"440,608",440608
2025-04-04 00:46:05,Unsept,"429,421",429421
2025-04-04 00:46:05,Suicide Messiah,"404,691",404691
2025-04-04 00:46:05,Johanna,"403,659",403659
2025-04-04 00:46:09,Robertim,"356,570",356570
2025-04-04 00:46:09,Smo-ke,"343,983",343983
2025-04-04 00:46:09,kitsuna,"328,569",328569
2025-04-04 00:46:10,Conway Twitty,"303,440",303440
2025-04-04 00:46:15,Mata,"271,021",271021
2025-04-04 00:46:15,Bubrub,"253,658",253658
2025-04-04 00:46:18,Ekarru,"244,910",244910
2025-04-04 00:46:18,Wild Billy,"232,803",232803
2025-04-04 00:46:18,PlayerWellKnown,"227,308",227308
2025-04-04 00:46:18,King Strife,"220,979",220979
2025-04-04 00:46:19,| Luke |,"209,973",209973
2025-04-04 00:46:20,Houdinix,"191,383",191383
2025-04-04 00:46:20,Pube,"182,823",182823
2025-04-04 00:46:20,Xu'rek,"179,461",179461
2025-04-04 00:46:20,Elladamerie,"175,779",175779
2025-04-04 00:46:20,A Wild Animal,"171,733",171733
2025-04-04 00:46:23,Jacknabox,"168,745",168745
2025-04-04 00:46:23,Hambro,"164,283",164283
2025-04-04 00:46:23,Zachariasz,"158,198",158198
2025-04-04 00:46:29,Bazak,"120,791",120791
2025-04-04 00:46:32,Ghost Galleon,"104,976",104976
2025-04-04 00:46:32,Rollo the Ganjer,"103,240",103240
2025-04-04 00:46:37,Avicia Ebonsoul,"77,835",77835
2025-04-04 00:46:37,Nefeltari Vivi,"69,750",69750
2025-04-04 00:46:37,Alllarick,"61,582",61582
2025-04-04 00:46:40,Conor McGregor,"60,049",60049
2025-04-04 00:46:40,Bru jaja,"54,392",54392
2025-04-04 00:46:41,George A Custer,"50,875",50875
2025-04-04 00:46:41,Laetorus,"48,789",48789
2025-04-04 00:46:41,Alotta Booty,"47,551",47551
2025-04-04 00:46:41,Kahliea,"46,797",46797
2025-04-04 00:46:43,Igglug,"43,821",43821
2025-04-04 00:46:46,Vraagxu,"33,085",33085
2025-04-04 00:46:47,Ned the Sailor,"26,213",26213
2025-04-04 00:46:47,Fuzzybread,"21,945",21945
2025-04-04 00:46:50,darkborn,"17,529",17529
2025-04-04 00:46:50,Reda,"14,790",14790
2025-04-04 00:46:51,Balian de Ibelin,"13,751",13751
2025-04-04 01:09:10,3 toge,"1,217,386",1217386
2025-04-04 01:09:10,1 Puggles,"1,214,611",1214611
2025-04-04 01:09:10,>) a rage elemental,"1,145,759",1145759
2025-04-04 01:09:10,.) LostMary,"1,144,842",1144842
2025-04-04 01:09:10,; Captain Comp,"1,140,727",1140727
2025-04-04 01:09:10,3 BABA YUMRUKCU,"1,106,670",1106670
2025-04-04 01:09:10,:) Ventroth,1054848,1054848
2025-04-04 01:09:10,J Jack-Sparrow,"1,025,194",1025194
2025-04-04 12:17:03,Ladock,"11,122,489",11122489
2025-04-04 12:17:03,they,5.221713,5221713
2025-04-04 12:17:03,Entropy-,"4,674,050",4674050
2025-04-04 12:17:03,Edo,"4,567,943",4567943
2025-04-04 12:17:03,Angelica Shy,"3,841,197",3841197
2025-04-04 12:17:03,Sir Kiran,"3,655,013",3655013
2025-04-04 12:17:03,Islander Aluvian,"3,354,616",3354616
2025-04-04 12:17:03,Crittrain,"3,227,963",3227963
2025-04-04 12:17:05,Bin Laggin-,"3,171,379",3171379
2025-04-04 12:17:05,Eyes,"2,729,858",2729858
2025-04-04 12:17:05,Rileyyy,"2,480,915",2480915
2025-04-04 12:17:05,Malleah,"2,441,703",2441703
2025-04-04 12:17:05,Khaj.ja,"2,408,296",2408296
2025-04-04 12:17:05,Tortuga,"2,364,512",2364512
2025-04-04 12:17:05,Bahlan Sarrola,"2,162,518",2162518
2025-04-04 12:17:05,Riolic,"2,047,081",2047081
2025-04-04 12:17:05,Grom-,"1,949,595",1949595
2025-04-04 12:17:07,Mutilate,"1,932,371",1932371
2025-04-04 12:17:07,Suicidal Monkey,"1,904,698",1904698
2025-04-04 12:17:07,PaPaTaRaKaN,"1,881,268",1881268
2025-04-04 12:17:07,Ventroth,"1,738,342",1738342
2025-04-04 12:17:07,Grogmar,"1,728,689",1728689
2025-04-04 12:17:09,Frelik Cabracan,"1,625,983",1625983
2025-04-04 12:17:09,Mister Id,"1,616,626",1616626
2025-04-04 12:17:09,Xerad,"1581,931",1581931
2025-04-04 12:17:09,Chios,"1565,264",1565264
2025-04-04 12:17:09,Manifest-,"1,518,852",1518852
2025-04-04 12:17:09,Bapeth,"1,491,673",1491673
2025-04-04 12:17:09,Ayasha,"1,379,907",1379907
2025-04-04 12:17:12,LostMary,"1,369,905",1369905
2025-04-04 12:17:12,Puggles,"1,332,690",1332690
2025-04-04 12:17:12,Spanky McGee,"1,279,874",1279874
2025-04-04 12:17:12,Chilly.X,"1,253,463",1253463
2025-04-04 12:17:12,BABA YUMRUKCU,"1,186,498",1186498
2025-04-04 12:17:12,dat niko,"1,175,528",1175528
2025-04-04 12:17:13,FishDogg,"1,163,694",1163694
2025-04-04 12:17:13,Ignavus,"1,081,337",1081337
2025-04-04 12:17:13,Passing Wind,"1,059,487",1059487
2025-04-04 12:17:13,Caul Shivers,"1,047,563",1047563
2025-04-04 12:17:13,Eva Angelina,"1,034,810",1034810
2025-04-04 12:17:13,Supra,"957,573",957573
2025-04-04 12:17:16,Mischarlilbelluc,"941,521",941521
2025-04-04 12:17:16,Mack Diesel,"940,930",940930
2025-04-04 12:17:16,Corvin.,"933,401",933401
2025-04-04 12:17:16,Rote Kampflieger,"920,073",920073
2025-04-04 12:17:16,Empair,"917,588",917588
2025-04-04 12:17:16,Rintarov,"907,949",907949
2025-04-04 12:17:16,Senzek,"900,924",900924
2025-04-04 12:17:17,SHANNON HOON,"869,877",869877
2025-04-04 12:17:17,Finn MacCool,"867,676",867676
2025-04-04 12:17:17,Jander’s Clone,"864,694",864694
2025-04-04 12:17:17,RustySheriff,"819,634",819634
2025-04-04 12:17:17,PewPewDaSnooSnoo,"811,850",811850
2025-04-04 12:17:17,Captin Dragkiris,"803,238",803238
2025-04-04 12:17:17,Budd Dwyer,"770,862",770862
2025-04-04 12:17:20,Samuel Kirk,"746,681",746681
2025-04-04 12:17:20,Smoke Light,"737,010",737010
2025-04-04 12:17:20,Ibra,"733,157",733157
2025-04-04 12:17:20,Lupinho,"692,809",692809
2025-04-04 12:17:20,Pkurass,"677,562",677562
2025-04-04 12:17:20,Dralcon,"672,458",672458
2025-04-04 12:17:20,Toolman,"637,839",637839
2025-04-04 12:17:21,Johanna,"627,455",627455
2025-04-04 12:17:21,Vesper Ebonsoul,"616,459",616459
2025-04-04 12:17:21,Cumbia,"595,991",595991
2025-04-04 12:17:21,Sandwich Baggie,"583,933",583933
2025-04-04 12:17:21,Dead Lich,"564,306",564306
2025-04-04 12:17:21,Big Man IronArms,"555,025",555025
2025-04-04 12:17:24,Ruined King,"554,287",554287
2025-04-04 12:17:24,Masta Chaos,"526,743",526743
2025-04-04 12:17:24,Khalifa Wildrose,"518,713",518713
2025-04-04 12:17:24,Stiggy X,"504,320",504320
2025-04-04 12:17:25,Budha,"490,532",490532
2025-04-04 12:17:25,Gol D Atrex,"487,321",487321
2025-04-04 12:17:25,XK TpyDoBuk,"486,474",486474
2025-04-04 12:17:25,Captain Titanic,"477,393",477393
2025-04-04 12:17:25,Falleiros,"472,015",472015
2025-04-04 12:17:27,Smo-ke,"443,620",443620
2025-04-04 12:17:27,Bubrub,"437,474",437474
2025-04-04 12:17:27,Undead Magus,"430,318",430318
2025-04-04 12:17:27,Auras,"427,693",427693
2025-04-04 12:17:29,YaaHaHo,"401,613",401613
2025-04-04 12:17:29,Roztaznozka,"400,380",400380
2025-04-04 12:17:29,Jormangundr,"392,149",392149
2025-04-04 12:17:29,Sailish,"387,345",387345
2025-04-04 12:17:29,Booty Wizard,"386,329",386329
2025-04-04 12:17:29,Optim,"386,242",386242
2025-04-04 12:17:31,Grizwald Beergut,"384,466",384466
2025-04-04 12:17:31,Queen Mab-,"362,913",362913
2025-04-04 12:17:34,Krembluk,"343,883",343883
2025-04-04 12:17:34,Skinny Lucy,"338,286",338286
2025-04-04 12:17:34,an undead pirate,"334,919",334919
2025-04-04 12:17:34,AuroraBattleBard,"332,110",332110
2025-04-04 12:17:34,Quvernon,"328,020",328020
2025-04-04 12:17:34,Guilefoyle,"318,454",318454
2025-04-04 12:17:35,of Exiled,"310,662",310662
2025-04-04 12:17:35,Kektrocity,"308,637",308637
2025-04-04 12:17:35,Surfhax,"301,402",301402
2025-04-04 12:17:38,PlayerWellKnown,"264,781",264781
2025-04-04 12:17:38,Zhi Bao Yu,"264,495",264495
2025-04-04 12:17:38,Maybe A Pirate,"260,369",260369
2025-04-04 12:17:39,Cirira,244127,244127
2025-04-04 12:17:39,Mayhem Mike,"242,943",242943
2025-04-04 12:17:39,Electro Specter,"239,573",239573
2025-04-04 12:17:42,| Luke |,"238,666",238666
2025-04-04 12:17:42,Zachariasz,"216,699",216699
2025-04-04 12:17:42,Raiden.,"206,136",206136
2025-04-04 12:17:44,Valshares,"204,840",204840
2025-04-04 12:17:44,Yeahboy,"201,656",201656
2025-04-04 12:17:44,Pube,"198,974",198974
2025-04-04 12:17:46,Elladamerie,"175,919",175919
2025-04-04 12:17:46,a prevalia knght,"165,440",165440
2025-04-04 12:17:48,ChronicHighAF,"149,840",149840
2025-04-04 12:17:49,Bearded.,"142,892",142892
2025-04-04 12:17:49,Steve N Seagal,"136,256",136256
2025-04-04 12:17:52,Neerul,"130,990",130990
2025-04-04 12:17:52,Glitter Goon,"130,368",130368
2025-04-04 12:17:52,Magdalena,"126,736",126736
2025-04-04 12:17:52,Praga,"126,062",126062
2025-04-04 12:17:53,Zardesse Grande,"124,455",124455
2025-04-04 12:17:53,SamTheChef,"109,402",109402
2025-04-04 12:17:53,BRfighter,"109,037",109037
2025-04-04 12:17:56,Avicia Ebonsoul,"104,980",104980
2025-04-04 12:17:57,Bruce Whalelis,"91,509",91509
2025-04-04 12:18:00,Rico Lorenzonati,"74,047",74047
2025-04-04 12:18:01,Noisyboy,"63,814",63814
2025-04-04 12:18:01,Void Gorefiend,"63,679",63679
2025-04-04 12:18:04,George A Custer,"59,007",59007
2025-04-04 12:18:04,Rolandoxd,"52,098",52098
2025-04-04 12:18:10,Capn Wank,"28,147",28147
2025-04-04 12:18:12,assaulty dog,"21,368",21368
2025-04-04 12:18:14,An Ex Pun,"12,771",12771
2025-04-03 12:24:29,Sisa's boy,"6367286",6367286
2025-04-04 16:16:41,Ladock,"12,190,669",12190669
2025-04-04 16:30:41,they,"5,304,148",5304148
2025-04-04 16:30:41,Vanquish,"4,279,074",4279074
2025-04-04 16:30:41,Angelica Shy,"4132,527",4132527
2025-04-04 16:30:41,Sir Kiran,"3,882,779",3882779
2025-04-04 16:30:41,Islander Aluvian,"3,518,229",3518229
2025-04-04 16:30:41,Crittrain,"3,246,070",3246070
2025-04-04 16:30:44,Fortunate,"2,791,455",2791455
2025-04-04 16:30:44,Eyes,"2,763,421",2763421
2025-04-04 16:30:44,Riolic,"2,592,636",2592636
2025-04-04 16:30:44,Khaj.ja,"2,579,071",2579071
2025-04-04 16:30:44,Malleah,"2,526,439",2526439
2025-04-04 16:30:44,Grogmar,"2,143,356",2143356
2025-04-04 16:30:45,Mutilate,"2,116,903",2116903
2025-04-04 16:30:45,Ventroth,"2,079,449",2079449
2025-04-04 16:30:45,Grom-,"1,982,229",1982229
2025-04-04 16:30:45,BuBu,"1,921,423",1921423
2025-04-04 16:11:45,Puggles,"1,846,913",1846913
2025-04-04 16:30:45,Mister Id,"1,709,462",1709462
2025-04-04 16:30:48,onacio,"1,675,331",1675331
2025-04-04 16:30:48,Frelik Cabracan,"1,649,725",1649725
2025-04-04 16:30:48,Manifest-,"1,544,510",1544510
2025-04-04 16:30:48,Ldfv,1531369,1531369
2025-04-04 16:30:49,Ayasha,"1,407,498",1407498
2025-04-04 16:30:49,toge,"1,395,530",1395530
2025-04-04 16:30:49,Zapp Longwood,"1,347,085",1347085
2025-04-04 16:30:49,FishDogg,"1,298,899",1298899
2025-04-04 16:30:49,Chilly.X,"1,297,914",1297914
2025-04-04 16:30:52,Empair,"1168,576",1168576
2025-04-04 16:30:52,Jack-Sparrow,"1,160,845",1160845
2025-04-04 16:30:52,Passing Wind,"1,149,698",1149698
2025-04-04 16:30:53,Mack Diesel,"1,017,589",1017589
2025-04-04 16:30:53,Rintarov,"988,580",988580
2025-04-04 16:30:53,Corvin.,"975,056",975056
2025-04-04 16:30:53,Captin Dragkiris,"938,354",938354
2025-04-04 16:30:55,Falleiros,"878,726",878726
2025-04-04 16:30:55,PewPewDaSnooSnoo,"838,561",838561
2025-04-04 16:30:55,Masta Chaos,"817,772",817772
2025-04-04 16:30:58,Johanna,"795,872",795872
2025-04-04 16:30:58,Ibra,"755,959",755959
2025-04-04 16:30:58,Oddeye,"753,897",753897
2025-04-04 16:30:58,Cumbia,"712,779",712779
2025-04-04 16:30:58,Blackend Bedbug,"710,625",710625
2025-04-04 16:30:59,Lupinho,"694,699",694699
2025-04-04 16:30:59,Ruined King,"644,363",644363
2025-04-04 16:30:59,an undead pirate,"615,872",615872
2025-04-04 16:30:59,its john,"606,538",606538
2025-04-04 16:31:02,DarkAlly,"583,444",583444
2025-04-04 16:31:02,Gol D Atrex,"574,521",574521
2025-04-04 16:31:02,Doctor Teeth,"540,272",540272
2025-04-04 16:31:03,Stiggy X,"523,519",523519
2025-04-04 16:31:03,Deano's Chapel,"498,438",498438
2025-04-04 16:31:03,Queen Mab-,"476,622",476622
2025-04-04 16:31:06,Roztaznozka,"472,953",472953
2025-04-04 16:31:06,YaaHaHo,"465,911",465911
2025-04-04 16:31:06,Doda,"460,350",460350
2025-04-04 16:31:06,K.B-,"456,357",456357
2025-04-04 16:31:08,of Exiled,"395,573",395573
2025-04-04 16:31:10,Cirira,"381,880",381880
2025-04-04 16:31:10,Feneyboi,"369,995",369995
2025-04-04 16:31:12,Electro Specter,"350,571",350571
2025-04-04 16:31:12,kitsuna,"349,086",349086
2025-04-04 16:31:12,Zhi Bao Yu,"342,716",342716
2025-04-04 16:31:13,HeWomanes,"331,153",331153
2025-04-04 16:31:13,| Dated Your Mom,"329,006",329006
2025-04-04 16:31:16,¥ adidi,"298,208",298208
2025-04-04 16:31:16,Mayhem Mike,"294,989",294989
2025-04-04 16:31:16,Pube,"292,270",292270
2025-04-04 16:31:17,Zeh do Caixao,"268,307",268307
2025-04-04 16:31:20,Zachariasz,"240,274",240274
2025-04-04 16:31:20,Valshares,"223,880",223880
2025-04-04 16:31:22,Ku'ula,"207,101",207101
2025-04-04 16:31:24,JohnnyLesh,"186,991",186991
2025-04-04 16:31:24,Farfara,"172,748",172748
2025-04-04 16:31:24,Chicken Nugget,"169,698",169698
2025-04-04 16:31:26,Eowymos |,"166,183",166183
2025-04-04 16:31:27,Noisyboy,"148,958",148958
2025-04-04 16:31:31,Wilma Fingerdoo,"127,955",127955
2025-04-04 16:31:31,Algal'iarept,"121,485",121485
2025-04-04 16:31:36,Tartar,"96,060",96060
2025-04-04 16:31:36,NewPhoneWhoDis,"94,210",94210
2025-04-04 16:31:36,Onikage,"93,801",93801
2025-04-04 16:31:38,BigShow,"85,508",85508
2025-04-04 16:31:40,Alotta Booty,"70,224",70224
2025-04-04 16:31:40,Finis Serpentes,"63,707",63707
2025-04-04 16:31:44,darkborn,"45,912",45912
2025-04-04 16:31:48,Dirty Dangler,"32,279",32279
2025-04-04 16:31:48,Oz,"26,558",26558
2025-04-04 16:31:50,Li Yao,"24,752",24752
2025-04-04 16:31:50,Whateverest,"21,929",21929
2025-04-04 16:31:52,Rikimaru,"14,397",14397
2025-04-04 16:31:54,Crab,"12,002",12002
2025-04-04 20:15:10,Ladock,"12,736,415",12736415
2025-04-04 20:15:10,Entropy-,"5,016,222",5016222
2025-04-04 20:15:10,Vanquish,"4,930,649",4930649
2025-04-04 20:15:10,Angelica Shy,"4,248,841",4248841
2025-04-04 20:15:10,Sir Kiran,"4,035,174",4035174
2025-04-04 20:15:10,Crittrain,"3,716,338",3716338
2025-04-04 20:15:11,Bin Laggin-,"3,496,026",3496026
2025-04-04 20:15:11,Fortunate,"2,882,212",2882212
2025-04-04 20:15:11,Khaj.ja,"2,656,213",2656213
2025-04-04 20:15:11,Puggles,"2,424,792",2424792
2025-04-04 20:15:11,Bahlan Sarrola,"2,304,548",2304548
2025-04-04 20:15:14,Grogmar,"2,303,455",2303455
2025-04-04 20:15:14,BuBu,"2,258,411",2258411
2025-04-04 20:15:14,Ventroth,"2,131,907",2131907
2025-04-04 20:15:14,Ldfv,"2,083,911",2083911
2025-04-04 20:15:14,icahn,"1,987,253",1987253
2025-04-04 20:15:14,Elexis,1876188,1876188
2025-04-04 20:15:16,Vladimir,"1,857,632",1857632
2025-04-04 20:15:16,onacio,"1849,646",1849646
2025-04-04 20:15:16,Frelik Cabracan,"1,800,242",1800242
2025-04-04 20:15:16,Manifest-,"1,710,865",1710865
2025-04-04 20:15:16,AtomicBoom,"1,643,502",1643502
2025-04-04 20:15:18,FishDogg,"1,549,220",1549220
2025-04-04 20:15:18,toge,"1,516,744",1516744
2025-04-04 20:15:18,Jack-Sparrow,"1,475,391",1475391
2025-04-04 20:15:18,Spanky McGee,"1,388,808",1388808
2025-04-04 20:15:20,BABA YUMRUKCU,"1,286,795",1286795
2025-04-04 20:15:20,Passing Wind,"1,277,972",1277972
2025-04-04 20:15:20,Captin Dragkiris,"1,096,286",1096286
2025-04-04 20:15:20,Caul Shivers,"1,095,354",1095354
2025-04-04 20:15:23,Corvin.,"1,076,021",1076021
2025-04-04 20:15:23,CooXaa,"1,060,575",1060575
2025-04-04 20:15:23,Rote Kampflieger,"1,050,935",1050935
2025-04-04 20:15:23,Mischarlilbelluc,"952,094",952094
2025-04-04 20:15:23,Jose Gaspar,"945,262",945262
2025-04-04 20:15:24,Bubrub,"936,208",936208
2025-04-04 20:15:24,SHANNON HOON,"933,610",933610
2025-04-04 20:15:24,PewPewDaSnooSnoo,"923,109",923109
2025-04-04 20:15:24,Wapahbh,"876,280",876280
2025-04-04 20:15:24,Gopnitsa,"851,151",851151
2025-04-04 20:15:27,Sonore,"836,100",836100
2025-04-04 20:15:27,Blackend Bedbug,"792,794",792794
2025-04-04 20:15:27,Ibra,"761,935",761935
2025-04-04 20:15:27,Ruined King,"760,142",760142
2025-04-04 20:15:28,an undead pirate,"672,333",672333
2025-04-04 20:15:28,Checkthrust,"660,775",660775
2025-04-04 20:15:28,DarkAlly,"635,832",635832
2025-04-04 20:15:29,Vesper Ebonsoul,"617,202",617202
2025-04-04 20:15:29,Gol D Atrex,"597,528",597528
2025-04-04 20:15:29,Danibro,"595,778",595778
2025-04-04 20:15:29,YaaHaHo,"597,313",597313
2025-04-04 20:15:32,Big Man IronArms,"555,185",555185
2025-04-04 20:15:32,Captain Titanic,"535,340",535340
2025-04-04 20:15:32,Snow Treasure,"520,452",520452
2025-04-04 20:15:32,Eowymos |,"519,493",519493
2025-04-04 20:15:34,Queen Mab-,"518,260",518260
2025-04-04 20:15:36,of Exiled,"425,189",425189
2025-04-04 20:15:38,Mr Bingley,"376,519",376519
2025-04-04 20:15:41,Krembluk,"373,074",373074
2025-04-04 20:15:41,Mata,"365,317",365317
2025-04-04 20:15:41,kitsuna,"365,089",365089
2025-04-04 20:15:41,HeWomanes,"357,288",357288
2025-04-04 20:15:42,Mayhem Mike,"350,504",350504
2025-04-04 20:15:42,JohnnyLesh,"341,946",341946
2025-04-04 20:15:45,¥ adidi,"317,021",317021
2025-04-04 20:15:45,Noisyboy,"308,994",308994
2025-04-04 20:15:45,Perfidious,"302,796",302796
2025-04-04 20:15:46,Zachariasz,"271,063",271063
2025-04-04 20:15:49,| Luke |,"261,127",261127
2025-04-04 20:15:50,Wilma Fingerdoo,"236,687",236687
2025-04-04 20:15:50,Chicken Nugget,"226,133",226133
2025-04-04 20:15:50,Dodgey Dave,"220,873",220873
2025-04-04 20:15:53,a prevalia knght,"195,465",195465
2025-04-04 20:15:54,NewPhoneWhoDis,"179,776",179776
2025-04-04 20:15:54,Elladamerie,"176,539",176539
2025-04-04 20:15:57,Algal'iarept,"144,958",144958
2025-04-04 20:15:58,Zardesse Grande,"135,245",135245
2025-04-04 20:16:01,Gasanova,"131,449",131449
2025-04-04 20:16:02,Enfeeb,"105,828",105828
2025-04-04 20:16:05,Khronix,"99,459",99459
2025-04-04 20:16:05,Blastro,"99,289",99289
2025-04-04 20:16:06,Tromes,"82,692",82692
2025-04-04 20:16:11,JollyTamer,"69,070",69070
2025-04-04 20:16:13,Clean and Jerk,"47,408",47408
2025-04-04 20:16:14,Mike Dikta,"44,750",44750
2025-04-04 20:16:14,Krusty Lewis,"42,228",42228
2025-04-04 20:16:17,Tadg mac Nuadat,"34,193",34193
2025-04-04 20:16:18,An Ex Pun,"28,188",28188
2025-04-04 20:16:18,Ned the Sailor,"27,291",27291
2025-04-04 20:16:18,Yi Jongmu,"24,867",24867
2025-04-04 20:16:23,Rikimaru,"16,317",16317
2025-04-04 20:16:23,Strenk,"14,484",14484
2025-04-05 00:00:04,its john,"742,107",742107
2025-04-05 00:00:04,Samba,"703,320",703320
2025-04-05 00:00:05,Deano's Chapel,"631,405",631405
2025-04-05 00:00:09,MethFoil,"502,538",502538
2025-04-05 00:00:09,Suicide Messiah,"474,934",474934
2025-04-05 00:00:11,One Bad Banana,"462,282",462282
2025-04-05 00:00:11,MarcIm,"458,284",458284
2025-04-05 00:00:11,Mr Bingley,"457,389",457389
2025-04-05 00:00:14,Wild Billy,"436,883",436883
2025-04-05 00:00:14,Mata,"401,696",401696
2025-04-05 00:00:14,Robertim,"394,300",394300
2025-04-05 00:00:15,Surfhax,"388,561",388561
2025-04-05 00:00:15,JohnnyLesh,"372,293",372293
2025-04-05 00:00:19,Noisyboy,"330,120",330120
2025-04-05 00:00:19,Conway Twitty,"311,097",311097
2025-04-05 00:00:22,Am A Sneaky Snek,"298,742",298742
2025-04-05 00:00:22,| Luke |,"289,793",289793
2025-04-05 00:00:23,King Strife,"266,767",266767
2025-04-05 00:00:26,Havoc-,"228,794",228794
2025-04-05 00:00:26,Georgie de Porge,"227,231",227231
2025-04-05 00:00:28,Bloody Belakor,"207,625",207625
2025-04-05 00:00:28,Yeahboy,"204,206",204206
2025-04-05 00:00:29,Vraagxu,"182,727",182727
2025-04-05 00:00:29,Elladamerie,"177,055",177055
2025-04-05 00:00:32,Khronix,"158,918",158918
2025-04-05 00:00:33,Nefeltari Vivi,"151,729",151729
2025-04-05 00:00:33,Blastro,"144,963",144963
2025-04-05 00:00:36,Alotta Booty,"136,731",136731
2025-04-05 00:00:37,Valo,"130,927",130927
2025-04-05 00:00:41,Balian de Ibelin,"92,150",92150
2025-04-05 00:00:44,Laetorus,"79,805",79805
2025-04-05 00:00:46,George A Custer,"72,475",72475
2025-04-05 00:00:46,Krusty Lewis,"69,130",69130
2025-04-05 00:00:46,Strenk,"66,565",66565
2025-04-05 00:00:47,Faye Liotta,"59,657",59657
2025-04-05 00:00:47,Lev Arris,"56,093",56093
2025-04-05 00:00:50,Xoag,"51,922",51922
2025-04-05 00:00:51,Capn Wank,"42,036",42036
2025-04-05 00:00:58,Murder Mittenz,"21,845",21845
